--- N = 184 --- D = 0.60 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
(G)	4	728	121	0,1,	0	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	0,1,	0	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	15	728	121	0,1,	0	0.482	0
(G)	4	728	121	0,1,	0	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	51	728	121	1,1,	1	0.482	0
(G)	57	728	121	0,1,	0	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	0,1,	0	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	0,1,	0	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	6	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	59	728	121	0,1,	0	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	6	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	14	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	0,1,	0	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
--- N = 850 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	0,1,	0	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	508	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	6	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	27	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	7	728	121	1,1,	1	0.482	0
(G)	14	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	6	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	55	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	517	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	0,1,	0	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	8	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	6	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	6	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	63	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	0,1,	0	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	13	728	121	1,1,	1	0.482	0
(G)	4	728	121	1,1,	1	0.482	0
(G)	5	728	121	1,1,	1	0.482	0
